"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_hash","data_path","dislike_threshold","end_sep","like_threshold","min_neg_ratings","min_pos_ratings","model_type","nb_neg","nb_pos","nb_test_users","offset","prompt_id","prompts","sep","users_seed","xp_name","ndcg_1","ndcg_1_std","ndcg_2","ndcg_2_std","ndcg_3","ndcg_3_std","ndcg_4","ndcg_4_std","ndcg_5","ndcg_5_std","pop_1","pop_1_std","precision_1","precision_1_std","precision_2","precision_2_std","precision_3","precision_3_std","precision_4","precision_4_std","precision_5","precision_5_std","recall_1","recall_1_std","recall_2","recall_2_std","recall_3","recall_3_std","recall_4","recall_4_std","recall_5","recall_5_std"
"fluent-lion-16","finished","-","","","2025-01-27T14:57:28.000Z","34","","2104542884629435000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.4914231408571499","0.4405004671690049","0.5814231408571499","0.377471185949106","0.6331043278259569","0.31933391732625926","0.6795266646941021","0.24289372979233112","5.192877010745361","5.248351284659455","0.34","0.4737087712930804","0.29","0.2467792535850613","0.2533333333333333","0.14236104336041747","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.58","0.4935585071701226","0.76","0.4270831300812525","0.88","0.3249615361854384","1","0"
"solar-tree-15","finished","-","","","2025-01-27T14:56:51.000Z","34","","1855903814960035000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.36","0.48","0.4988045457857207","0.44583622886737656","0.6088045457857207","0.3632257464688113","0.6346451392701243","0.333062160757454","0.6888045322829602","0.2453668381407856","5.509438780529184","5.569916890562549","0.36","0.48","0.29","0.2467792535850613","0.26666666666666666","0.13333333333333333","0.215","0.08674675786448735","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.58","0.4935585071701226","0.8","0.4","0.86","0.3469870314579494","1","0"
"honest-leaf-14","finished","-","","","2025-01-27T14:56:15.000Z","33","","1625489925582761500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930805","0.4535673556428624","0.4537947527293088","0.5635673556428624","0.38606328414293","0.6238620737731374","0.32158460518399506","0.6702844106412824","0.24758425953796753","6.34146032542603","6.221035168638102","0.34","0.4737087712930805","0.26","0.24979991993593595","0.24666666666666667","0.14621141466307538","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930805","0.52","0.4995998398718719","0.74","0.4386342439892262","0.88","0.3249615361854384","1","0"
"eager-sea-13","finished","-","","","2025-01-27T14:55:39.000Z","34","","1066409631842160000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.36","0.48","0.4861859507142915","0.45081891277583785","0.6061859507142916","0.3635286287831518","0.6492536065216309","0.31085761205799334","0.6879388872450849","0.2446799898198896","5.879334605991568","5.706167378848417","0.36","0.48","0.28","0.2481934729198171","0.26666666666666666","0.13333333333333333","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.56","0.4963869458396342","0.8","0.4","0.9","0.3","1","0"
"decent-morning-12","finished","-","","","2025-01-27T14:55:01.000Z","35","","453592704829253400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.44","0.4963869458396343","0.5788045457857207","0.4388179755262635","0.6488045457857207","0.3763357267586583","0.7090992639159955","0.29278263858249554","0.7323104323500681","0.24747560663771695","5.708234022745321","5.293304244228096","0.44","0.4963869458396343","0.33","0.23685438564654024","0.26666666666666666","0.13333333333333333","0.235","0.05937171043518959","0.19999999999999996","5.551115123125783e-17","0.44","0.4963869458396343","0.66","0.4737087712930805","0.8","0.4","0.94","0.23748684174075835","1","0"
"revived-waterfall-11","finished","-","","","2025-01-27T14:54:26.000Z","33","","2081267029413055700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","3","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.4","0.4898979485566356","0.5514231408571498","0.43757271929732267","0.6214231408571499","0.3799613729752704","0.6644907966644893","0.32792922386027856","0.710913133532634","0.2482875804788727","4.743699443556562","4.439409694775803","0.4","0.4898979485566356","0.32","0.24","0.26","0.13808210118138653","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.4","0.4898979485566356","0.64","0.48","0.78","0.41424630354415953","0.88","0.32496153618543844","1","0"
"northern-pine-10","finished","-","","","2025-01-27T14:53:52.000Z","32","","159686959072766500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","2","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.24","0.4270831300812525","0.3661859507142915","0.4307230203829585","0.47618595071429154","0.3845275167405765","0.5795483246519059","0.288537626009614","0.6182336053753601","0.22777827126660463","4.113093600258904","3.6878181825644014","0.24","0.4270831300812525","0.22","0.2481934729198171","0.22","0.15790292376436013","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.24","0.4270831300812525","0.44","0.4963869458396343","0.66","0.4737087712930804","0.9","0.3","1","0"
"silver-bee-9","finished","-","","","2025-01-27T14:53:16.000Z","33","","2190207975932028700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","1","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.4788045457857207","0.4453337229562933","0.5488045457857207","0.4017331059199773","0.6004857327545278","0.35249209685653093","0.6701192380567454","0.25042347609209376","4.8311508527713105","4.846873544795689","0.34","0.4737087712930804","0.28","0.2481934729198171","0.23333333333333336","0.15275252316519466","0.205","0.09604686356149272","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.56","0.4963869458396342","0.7","0.458257569495584","0.82","0.3841874542459709","1","0"
"crisp-flower-8","finished","-","","","2025-01-27T14:21:24.000Z","34","","2104542884629435000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.42","0.4935585071701226","0.5335673556428624","0.4549273576097577","0.6135673556428624","0.39393923871447295","0.6566350114502016","0.34500973205795404","0.7107944044630375","0.2567572419350191","6.761864220957801","5.891769023328785","0.42","0.4935585071701226","0.3","0.2449489742783178","0.2533333333333333","0.14236104336041747","0.215","0.08674675786448736","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.6","0.4898979485566356","0.76","0.4270831300812525","0.86","0.34698703145794946","1","0"
"amber-sound-7","finished","-","","","2025-01-27T14:20:47.000Z","34","","1855903814960035000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.32","0.466476151587624","0.4335673556428624","0.4513007554063797","0.5435673556428624","0.3888284372174176","0.6038620737731374","0.32858962436795147","0.6580214667859733","0.2461300628891891","5.199196942198601","5.0071784383090945","0.32","0.466476151587624","0.25","0.25","0.24","0.14966629547095764","0.215","0.08674675786448735","0.19999999999999996","5.551115123125783e-17","0.32","0.466476151587624","0.5","0.5","0.72","0.448998886412873","0.86","0.3469870314579494","1","0"
"sweet-aardvark-6","finished","-","","","2025-01-27T14:20:10.000Z","34","","1625489925582761500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.4","0.4898979485566356","0.5135673556428624","0.4559622735791975","0.6135673556428624","0.3810355938740349","0.6652485426116697","0.31836343380394094","0.7039338233351238","0.2517013731422735","5.346816154110453","5.450507813498453","0.4","0.4898979485566356","0.29","0.2467792535850613","0.26","0.13808210118138653","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.4","0.4898979485566356","0.58","0.4935585071701226","0.78","0.41424630354415953","0.9","0.3","1","0"
"apricot-firefly-5","finished","-","","","2025-01-27T14:19:35.000Z","32","","1066409631842160000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.46618595071429153","0.4497611923509633","0.5161859507142915","0.4220977790435897","0.6023212623289702","0.3448478320499825","0.6642177114864968","0.2539105692664588","5.438121180064983","5.690527116225833","0.34","0.4737087712930804","0.27","0.24919871588754228","0.21333333333333335","0.16","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.54","0.49839743177508455","0.64","0.48","0.84","0.3666060555964673","1","0"
"ethereal-glitter-4","finished","-","","","2025-01-27T14:18:59.000Z","33","","453592704829253400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.4535673556428624","0.4537947527293088","0.5435673556428624","0.4014816977010773","0.629702667257541","0.3118076876746961","0.6683879479809951","0.24894285224641668","5.928917808043409","5.886182467021201","0.34","0.4737087712930804","0.26","0.24979991993593595","0.2333333333333333","0.1527525231651947","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.52","0.4995998398718719","0.7","0.458257569495584","0.9","0.3","1","0"
"daily-deluge-3","finished","-","","","2025-01-27T14:18:23.000Z","33","","2081267029413055700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","3","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.42","0.4935585071701226","0.5966603310000081","0.418875528665316","0.6766603310000082","0.3370327217862484","0.6766603310000082","0.3370327217862484","0.730819724012844","0.2414839607978389","5.030203002770098","4.313285029732309","0.42","0.4935585071701226","0.35","0.229128784747792","0.2866666666666666","0.11566234381931648","0.215","0.08674675786448736","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.7","0.4582575694955841","0.86","0.34698703145794946","0.86","0.34698703145794946","1","0"
"splendid-sky-2","finished","-","","","2025-01-27T14:17:48.000Z","32","","159686959072766500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","2","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.5292789260714373","0.4234212141581809","0.5592789260714374","0.4020308309506895","0.636800706524648","0.3198333627587047","0.6832230433927929","0.24284440301714025","4.495732051740828","3.9917798008478655","0.34","0.4737087712930804","0.32","0.24","0.23333333333333336","0.15275252316519466","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.64","0.48","0.7","0.458257569495584","0.88","0.32496153618543844","1","0"
"northern-wildflower-1","finished","-","","","2025-01-27T14:17:13.000Z","32","","2190207975932028700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","1","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.28","0.448998886412873","0.4566603310000082","0.4276933494861128","0.5266603310000082","0.3861206480553055","0.5955685802917511","0.3184893921322758","0.6497279733045868","0.2343985935584232","3.899346325092419","4.702867418529454","0.28","0.448998886412873","0.28","0.2481934729198171","0.23333333333333328","0.1527525231651947","0.215","0.08674675786448735","0.19999999999999996","5.551115123125783e-17","0.28","0.448998886412873","0.56","0.4963869458396342","0.7","0.4582575694955841","0.86","0.3469870314579494","1","0"